condition,frame,true_label,probability_present,confidence_abs_0_5,ood_score,is_ood
night,18960,1,0.0783,0.4217,0.0783,1
night,18970,1,0.0765,0.4235,0.0765,1
night,18980,1,0.0729,0.4271,0.0729,1
night,18990,0,0.0764,0.4236,0.0764,1
night,19000,0,0.0516,0.4484,0.0516,1
night,19010,0,0.0287,0.4713,0.0287,1
night,19020,0,0.0194,0.4806,0.0194,1
night,19030,0,0.0173,0.4827,0.0173,1
night,19040,0,0.0463,0.4537,0.0463,1
night,19050,0,0.0194,0.4806,0.0194,1
night,19060,0,0.0685,0.4315,0.0685,1
night,19070,0,0.0538,0.4462,0.0538,1
night,19080,0,0.0311,0.4689,0.0311,1
night,19090,0,0.0195,0.4805,0.0195,1
night,19100,0,0.0368,0.4632,0.0368,1
night,19110,0,0.0213,0.4787,0.0213,1
night,19120,0,0.0435,0.4565,0.0435,1
night,19130,0,0.0413,0.4587,0.0413,1
night,19140,0,0.0395,0.4605,0.0395,1
night,19150,0,0.0254,0.4746,0.0254,1
night,19160,0,0.0507,0.4493,0.0507,1
night,19170,0,0.0538,0.4462,0.0538,1
night,19180,0,0.0649,0.4351,0.0649,1
night,19190,0,0.0816,0.4184,0.0816,1
night,19200,0,0.0695,0.4305,0.0695,1
night,19210,0,0.066,0.434,0.066,1
night,19220,0,0.0212,0.4788,0.0212,1
night,19230,0,0.0288,0.4712,0.0288,1
night,19240,0,0.0386,0.4614,0.0386,1
night,19250,0,0.0297,0.4703,0.0297,1
night,19260,0,0.0481,0.4519,0.0481,1
night,19270,0,0.122,0.378,0.122,1
night,19280,0,0.099,0.401,0.099,1
night,19290,0,0.0797,0.4203,0.0797,1
night,19300,0,0.0907,0.4093,0.0907,1
night,19310,0,0.0634,0.4366,0.0634,1
night,19320,0,0.0721,0.4279,0.0721,1
night,19330,0,0.039,0.461,0.039,1
night,19340,0,0.0752,0.4248,0.0752,1
night,19350,0,0.0467,0.4533,0.0467,1
night,19360,0,0.0332,0.4668,0.0332,1
night,19370,0,0.0475,0.4525,0.0475,1
night,19380,0,0.0498,0.4502,0.0498,1
night,19390,0,0.0513,0.4487,0.0513,1
night,19400,0,0.0501,0.4499,0.0501,1
night,19410,0,0.0503,0.4497,0.0503,1
night,19420,0,0.0502,0.4498,0.0502,1
night,19430,0,0.0505,0.4495,0.0505,1
night,19440,0,0.0496,0.4504,0.0496,1
night,19450,0,0.05,0.45,0.05,1
night,19460,0,0.0502,0.4498,0.0502,1
night,19470,0,0.0513,0.4487,0.0513,1
night,19480,0,0.0503,0.4497,0.0503,1
night,19490,0,0.0496,0.4504,0.0496,1
night,19500,0,0.0501,0.4499,0.0501,1
night,19510,0,0.049,0.451,0.049,1
night,19520,0,0.0503,0.4497,0.0503,1
night,19530,0,0.0488,0.4512,0.0488,1
night,19540,0,0.0489,0.4511,0.0489,1
night,19550,0,0.0525,0.4475,0.0525,1
night,19560,0,0.0514,0.4486,0.0514,1
night,19570,0,0.0509,0.4491,0.0509,1
night,19580,0,0.0507,0.4493,0.0507,1
night,19590,0,0.0506,0.4494,0.0506,1
night,19600,0,0.0389,0.4611,0.0389,1
night,19610,0,0.0425,0.4575,0.0425,1
night,19620,0,0.0438,0.4562,0.0438,1
night,19630,0,0.0295,0.4705,0.0295,1
night,19640,0,0.0304,0.4696,0.0304,1
night,19650,0,0.0586,0.4414,0.0586,1
night,19660,0,0.0613,0.4387,0.0613,1
night,19670,0,0.055,0.445,0.055,1
night,19680,0,0.0185,0.4815,0.0185,1
night,19690,0,0.0357,0.4643,0.0357,1
night,19700,0,0.0526,0.4474,0.0526,1
night,19710,0,0.0478,0.4522,0.0478,1
night,19720,0,0.0303,0.4697,0.0303,1
night,19730,0,0.0164,0.4836,0.0164,1
night,19740,0,0.0384,0.4616,0.0384,1
night,19750,0,0.0184,0.4816,0.0184,1
night,19760,0,0.0177,0.4823,0.0177,1
night,19770,0,0.0098,0.4902,0.0098,1
night,19780,0,0.0302,0.4698,0.0302,1
night,19790,0,0.02,0.48,0.02,1
night,19800,0,0.0399,0.4601,0.0399,1
night,19810,0,0.0448,0.4552,0.0448,1
night,19820,0,0.0567,0.4433,0.0567,1
night,19830,0,0.037,0.463,0.037,1
night,19840,0,0.043,0.457,0.043,1
night,19850,0,0.0179,0.4821,0.0179,1
night,19860,0,0.0271,0.4729,0.0271,1
night,19870,0,0.0239,0.4761,0.0239,1
night,19880,0,0.0247,0.4753,0.0247,1
night,19890,0,0.0243,0.4757,0.0243,1
night,19900,0,0.024,0.476,0.024,1
night,19910,0,0.0248,0.4752,0.0248,1
night,19920,0,0.0236,0.4764,0.0236,1
night,19930,0,0.0239,0.4761,0.0239,1
night,19940,0,0.024,0.476,0.024,1
night,19950,0,0.024,0.476,0.024,1
night,19960,0,0.0238,0.4762,0.0238,1
night,19970,0,0.0239,0.4761,0.0239,1
night,19980,0,0.0238,0.4762,0.0238,1
night,19990,0,0.0244,0.4756,0.0244,1
night,20000,0,0.0237,0.4763,0.0237,1
night,20010,0,0.0239,0.4761,0.0239,1
night,20020,0,0.0239,0.4761,0.0239,1
night,20030,0,0.0238,0.4762,0.0238,1
night,20040,0,0.0233,0.4767,0.0233,1
night,20050,0,0.0228,0.4772,0.0228,1
night,20060,0,0.0513,0.4487,0.0513,1
night,20070,0,0.0375,0.4625,0.0375,1
night,20080,0,0.0545,0.4455,0.0545,1
night,20090,0,0.0672,0.4328,0.0672,1
night,20100,0,0.099,0.401,0.099,1
night,20110,0,0.0361,0.4639,0.0361,1
night,20120,0,0.0571,0.4429,0.0571,1
night,20130,0,0.0406,0.4594,0.0406,1
night,20140,0,0.0346,0.4654,0.0346,1
night,20150,0,0.0373,0.4627,0.0373,1
night,20160,0,0.0373,0.4627,0.0373,1
night,20170,0,0.0375,0.4625,0.0375,1
night,20180,0,0.0373,0.4627,0.0373,1
night,20190,0,0.0377,0.4623,0.0377,1
night,20200,0,0.0373,0.4627,0.0373,1
night,20210,0,0.0363,0.4637,0.0363,1
night,20220,0,0.035,0.465,0.035,1
night,20230,0,0.0392,0.4608,0.0392,1
night,20240,0,0.0331,0.4669,0.0331,1
night,20250,0,0.038,0.462,0.038,1
night,20260,0,0.0381,0.4619,0.0381,1
night,20270,0,0.0385,0.4615,0.0385,1
night,20280,0,0.0386,0.4614,0.0386,1
night,20290,0,0.0386,0.4614,0.0386,1
night,20300,0,0.0384,0.4616,0.0384,1
night,20310,0,0.0387,0.4613,0.0387,1
night,20320,0,0.0386,0.4614,0.0386,1
night,20330,0,0.039,0.461,0.039,1
night,20340,0,0.0384,0.4616,0.0384,1
night,20350,0,0.0377,0.4623,0.0377,1
night,20360,0,0.0378,0.4622,0.0378,1
night,20370,0,0.0373,0.4627,0.0373,1
night,20380,0,0.0399,0.4601,0.0399,1
night,20390,1,0.0391,0.4609,0.0391,1
night,20400,1,0.0388,0.4612,0.0388,1
night,20410,1,0.0387,0.4613,0.0387,1
night,20420,1,0.0392,0.4608,0.0392,1
night,20430,1,0.0348,0.4652,0.0348,1
night,20440,0,0.0396,0.4604,0.0396,1
night,20450,1,0.0302,0.4698,0.0302,1
night,20460,1,0.0409,0.4591,0.0409,1
night,20470,1,0.0373,0.4627,0.0373,1
night,20480,1,0.0378,0.4622,0.0378,1
night,20490,1,0.0272,0.4728,0.0272,1
night,20500,0,0.0507,0.4493,0.0507,1
night,20510,0,0.0642,0.4358,0.0642,1
night,20520,0,0.0502,0.4498,0.0502,1
night,20530,0,0.0367,0.4633,0.0367,1
night,20540,0,0.0565,0.4435,0.0565,1
night,20550,0,0.0523,0.4477,0.0523,1
night,20560,0,0.0387,0.4613,0.0387,1
night,20570,0,0.0389,0.4611,0.0389,1
night,20580,0,0.014,0.486,0.014,1
night,20590,0,0.0354,0.4646,0.0354,1
night,20600,0,0.0281,0.4719,0.0281,1
night,20610,0,0.0393,0.4607,0.0393,1
night,20620,0,0.0307,0.4693,0.0307,1
night,20630,0,0.0493,0.4507,0.0493,1
night,20640,0,0.0963,0.4037,0.0963,1
night,20650,0,0.1042,0.3958,0.1042,1
night,20660,0,0.0721,0.4279,0.0721,1
night,20670,0,0.0606,0.4394,0.0606,1
night,20680,0,0.1182,0.3818,0.1182,1
night,20690,0,0.041,0.459,0.041,1
night,20700,0,0.0262,0.4738,0.0262,1
night,20710,0,0.019,0.481,0.019,1
night,20720,1,0.0455,0.4545,0.0455,1
night,20730,1,0.0409,0.4591,0.0409,1
night,20740,0,0.019,0.481,0.019,1
night,20750,0,0.0623,0.4377,0.0623,1
night,20760,0,0.0933,0.4067,0.0933,1
night,20770,0,0.0133,0.4867,0.0133,1
night,20780,0,0.0192,0.4808,0.0192,1
night,20790,0,0.02,0.48,0.02,1
night,20800,0,0.0388,0.4612,0.0388,1
night,20810,0,0.049,0.451,0.049,1
night,20820,0,0.051,0.449,0.051,1
night,20830,0,0.0332,0.4668,0.0332,1
night,20840,1,0.0253,0.4747,0.0253,1
night,20850,1,0.0211,0.4789,0.0211,1
night,20860,1,0.0246,0.4754,0.0246,1
night,20870,1,0.0241,0.4759,0.0241,1
night,20880,1,0.0235,0.4765,0.0235,1
night,20890,1,0.0229,0.4771,0.0229,1
night,20900,1,0.0234,0.4766,0.0234,1
night,20910,1,0.0241,0.4759,0.0241,1
night,20920,1,0.0247,0.4753,0.0247,1
night,20930,1,0.0242,0.4758,0.0242,1
night,20940,1,0.0334,0.4666,0.0334,1
night,20950,1,0.0331,0.4669,0.0331,1
night,20960,0,0.0476,0.4524,0.0476,1
night,20970,0,0.0664,0.4336,0.0664,1
night,20980,0,0.0883,0.4117,0.0883,1
night,20990,0,0.0731,0.4269,0.0731,1
night,21000,0,0.0596,0.4404,0.0596,1
night,21010,0,0.035,0.465,0.035,1
night,21020,0,0.0492,0.4508,0.0492,1
night,21030,0,0.026,0.474,0.026,1
night,21040,0,0.0288,0.4712,0.0288,1
night,21050,0,0.0174,0.4826,0.0174,1
night,21060,0,0.0737,0.4263,0.0737,1
night,21070,0,0.1263,0.3737,0.1263,1
night,21080,0,0.0844,0.4156,0.0844,1
night,21090,0,0.1112,0.3888,0.1112,1
night,21100,0,0.0662,0.4338,0.0662,1
night,21110,0,0.0498,0.4502,0.0498,1
night,21120,0,0.0168,0.4832,0.0168,1
night,21130,0,0.0777,0.4223,0.0777,1
night,21140,0,0.0383,0.4617,0.0383,1
night,21150,0,0.0417,0.4583,0.0417,1
night,21160,0,0.0305,0.4695,0.0305,1
night,21170,0,0.0169,0.4831,0.0169,1
night,21180,0,0.0296,0.4704,0.0296,1
night,21190,0,0.0296,0.4704,0.0296,1
night,21200,0,0.0296,0.4704,0.0296,1
night,21210,0,0.0296,0.4704,0.0296,1
night,21220,0,0.0296,0.4704,0.0296,1
night,21230,0,0.0306,0.4694,0.0306,1
night,21240,0,0.0298,0.4702,0.0298,1
night,21250,0,0.0298,0.4702,0.0298,1
night,21260,0,0.0301,0.4699,0.0301,1
night,21270,0,0.0323,0.4677,0.0323,1
night,21280,1,0.0295,0.4705,0.0295,1
night,21290,1,0.0351,0.4649,0.0351,1
night,21300,1,0.0437,0.4563,0.0437,1
night,21310,1,0.0333,0.4667,0.0333,1
night,21320,1,0.0326,0.4674,0.0326,1
night,21330,0,0.0269,0.4731,0.0269,1
night,21340,0,0.0305,0.4695,0.0305,1
night,21350,0,0.0401,0.4599,0.0401,1
night,21360,1,0.0349,0.4651,0.0349,1
night,21370,1,0.0381,0.4619,0.0381,1
night,21380,1,0.0351,0.4649,0.0351,1
night,21390,1,0.0391,0.4609,0.0391,1
night,21400,0,0.0553,0.4447,0.0553,1
night,21410,0,0.0432,0.4568,0.0432,1
night,21420,0,0.0585,0.4415,0.0585,1
night,21430,0,0.0568,0.4432,0.0568,1
night,21440,0,0.0245,0.4755,0.0245,1
night,21450,0,0.0372,0.4628,0.0372,1
night,21460,0,0.0299,0.4701,0.0299,1
night,21470,0,0.0288,0.4712,0.0288,1
night,21480,0,0.0651,0.4349,0.0651,1
night,21490,0,0.0247,0.4753,0.0247,1
night,21500,0,0.025,0.475,0.025,1
night,21510,0,0.0192,0.4808,0.0192,1
night,21520,0,0.0167,0.4833,0.0167,1
night,21530,0,0.0292,0.4708,0.0292,1
night,21540,0,0.0205,0.4795,0.0205,1
night,21550,0,0.0274,0.4726,0.0274,1
night,21560,0,0.0301,0.4699,0.0301,1
night,21570,0,0.0571,0.4429,0.0571,1
night,21580,0,0.0355,0.4645,0.0355,1
night,21590,0,0.0229,0.4771,0.0229,1
night,21600,0,0.0321,0.4679,0.0321,1
night,21610,0,0.0458,0.4542,0.0458,1
night,21620,0,0.0448,0.4552,0.0448,1
night,21630,0,0.0451,0.4549,0.0451,1
night,21640,0,0.0454,0.4546,0.0454,1
night,21650,0,0.0412,0.4588,0.0412,1
night,21660,0,0.0202,0.4798,0.0202,1
night,21670,0,0.043,0.457,0.043,1
night,21680,0,0.0452,0.4548,0.0452,1
night,21690,0,0.0452,0.4548,0.0452,1
night,21700,0,0.0468,0.4532,0.0468,1
night,21710,0,0.0427,0.4573,0.0427,1
night,21720,0,0.0369,0.4631,0.0369,1
night,21730,0,0.047,0.453,0.047,1
night,21740,0,0.0447,0.4553,0.0447,1
night,21750,0,0.0396,0.4604,0.0396,1
night,21760,0,0.035,0.465,0.035,1
night,21770,0,0.0465,0.4535,0.0465,1
night,21780,0,0.0504,0.4496,0.0504,1
night,21790,0,0.0504,0.4496,0.0504,1
night,21800,0,0.0503,0.4497,0.0503,1
night,21810,0,0.0349,0.4651,0.0349,1
night,21820,0,0.0296,0.4704,0.0296,1
night,21830,0,0.0304,0.4696,0.0304,1
night,21840,0,0.0272,0.4728,0.0272,1
night,21850,0,0.0335,0.4665,0.0335,1
night,21860,0,0.045,0.455,0.045,1
night,21870,0,0.0619,0.4381,0.0619,1
night,21880,0,0.0865,0.4135,0.0865,1
night,21890,0,0.0368,0.4632,0.0368,1
night,21900,0,0.0584,0.4416,0.0584,1
night,21910,0,0.0347,0.4653,0.0347,1
night,21920,0,0.039,0.461,0.039,1
night,21930,0,0.0514,0.4486,0.0514,1
night,21940,0,0.0524,0.4476,0.0524,1
night,21950,0,0.0539,0.4461,0.0539,1
night,21960,0,0.0391,0.4609,0.0391,1
night,21970,0,0.0099,0.4901,0.0099,1
night,21980,0,0.0332,0.4668,0.0332,1
night,21990,0,0.033,0.467,0.033,1
night,22000,0,0.0282,0.4718,0.0282,1
night,22010,0,0.023,0.477,0.023,1
night,22020,0,0.0234,0.4766,0.0234,1
night,22030,0,0.0245,0.4755,0.0245,1
night,22040,0,0.0268,0.4732,0.0268,1
night,22050,0,0.0251,0.4749,0.0251,1
night,22060,1,0.0256,0.4744,0.0256,1
night,22070,1,0.0253,0.4747,0.0253,1
night,22080,1,0.0243,0.4757,0.0243,1
night,22090,1,0.0252,0.4748,0.0252,1
night,22100,1,0.0237,0.4763,0.0237,1
night,22110,1,0.0218,0.4782,0.0218,1
night,22120,1,0.0233,0.4767,0.0233,1
night,22130,1,0.0255,0.4745,0.0255,1
night,22140,1,0.0275,0.4725,0.0275,1
night,22150,1,0.0266,0.4734,0.0266,1
night,22160,1,0.0231,0.4769,0.0231,1
night,22170,1,0.0214,0.4786,0.0214,1
night,22180,1,0.02,0.48,0.02,1
night,22190,1,0.0213,0.4787,0.0213,1
night,22200,1,0.0196,0.4804,0.0196,1
night,22210,1,0.0251,0.4749,0.0251,1
night,22220,1,0.0281,0.4719,0.0281,1
night,22230,1,0.0303,0.4697,0.0303,1
night,22240,0,0.0214,0.4786,0.0214,1
night,22250,0,0.0206,0.4794,0.0206,1
night,22260,0,0.0391,0.4609,0.0391,1
night,22270,0,0.0253,0.4747,0.0253,1
night,22280,0,0.0248,0.4752,0.0248,1
night,22290,0,0.0246,0.4754,0.0246,1
night,22300,0,0.0207,0.4793,0.0207,1
night,22310,0,0.0179,0.4821,0.0179,1
night,22320,0,0.0271,0.4729,0.0271,1
night,22330,0,0.0556,0.4444,0.0556,1
night,22340,0,0.0456,0.4544,0.0456,1
night,22350,1,0.0248,0.4752,0.0248,1
night,22360,1,0.0239,0.4761,0.0239,1
night,22370,1,0.0183,0.4817,0.0183,1
night,22380,0,0.04,0.46,0.04,1
night,22390,0,0.0312,0.4688,0.0312,1
night,22400,0,0.0382,0.4618,0.0382,1
night,22410,0,0.0244,0.4756,0.0244,1
night,22420,0,0.034,0.466,0.034,1
night,22430,0,0.0413,0.4587,0.0413,1
night,22440,0,0.0339,0.4661,0.0339,1
night,22450,0,0.044,0.456,0.044,1
night,22460,0,0.0177,0.4823,0.0177,1
night,22470,0,0.0161,0.4839,0.0161,1
night,22480,0,0.0167,0.4833,0.0167,1
night,22490,0,0.0162,0.4838,0.0162,1
night,22500,0,0.0161,0.4839,0.0161,1
night,22510,0,0.0166,0.4834,0.0166,1
night,22520,0,0.0183,0.4817,0.0183,1
night,22530,0,0.0163,0.4837,0.0163,1
night,22540,0,0.0166,0.4834,0.0166,1
night,22550,0,0.0154,0.4846,0.0154,1
night,22560,0,0.0162,0.4838,0.0162,1
night,22570,0,0.0164,0.4836,0.0164,1
night,22580,0,0.0166,0.4834,0.0166,1
night,22590,0,0.0169,0.4831,0.0169,1
night,22600,0,0.0168,0.4832,0.0168,1
night,22610,0,0.0167,0.4833,0.0167,1
night,22620,0,0.0166,0.4834,0.0166,1
night,22630,0,0.0161,0.4839,0.0161,1
night,22640,0,0.0153,0.4847,0.0153,1
night,22650,0,0.0161,0.4839,0.0161,1
night,22660,0,0.0182,0.4818,0.0182,1
night,22670,0,0.0167,0.4833,0.0167,1
night,22680,0,0.0167,0.4833,0.0167,1
night,22690,0,0.0168,0.4832,0.0168,1
night,22700,0,0.0174,0.4826,0.0174,1
night,22710,0,0.0167,0.4833,0.0167,1
night,22720,0,0.0166,0.4834,0.0166,1
night,22730,0,0.0166,0.4834,0.0166,1
night,22740,1,0.0174,0.4826,0.0174,1
night,22750,1,0.0245,0.4755,0.0245,1
night,22760,1,0.0276,0.4724,0.0276,1
night,22770,0,0.0353,0.4647,0.0353,1
night,22780,0,0.0476,0.4524,0.0476,1
night,22790,0,0.0537,0.4463,0.0537,1
night,22800,0,0.0472,0.4528,0.0472,1
night,22810,0,0.029,0.471,0.029,1
night,22820,0,0.0239,0.4761,0.0239,1
night,22830,1,0.0089,0.4911,0.0089,1
night,22840,1,0.0259,0.4741,0.0259,1
night,22850,1,0.0594,0.4406,0.0594,1
night,22860,1,0.0408,0.4592,0.0408,1
night,22870,1,0.0597,0.4403,0.0597,1
night,22880,1,0.058,0.442,0.058,1
night,22890,1,0.0459,0.4541,0.0459,1
night,22900,1,0.0531,0.4469,0.0531,1
night,22910,1,0.055,0.445,0.055,1
night,22920,0,0.0481,0.4519,0.0481,1
night,22930,1,0.0481,0.4519,0.0481,1
night,22940,0,0.0467,0.4533,0.0467,1
night,22950,0,0.0491,0.4509,0.0491,1
night,22960,0,0.0498,0.4502,0.0498,1
night,22970,0,0.049,0.451,0.049,1
night,22980,1,0.055,0.445,0.055,1
night,22990,1,0.0425,0.4575,0.0425,1
night,23000,1,0.0554,0.4446,0.0554,1
night,23010,1,0.0498,0.4502,0.0498,1
night,23020,1,0.0492,0.4508,0.0492,1
night,23030,1,0.0538,0.4462,0.0538,1
night,23040,1,0.0588,0.4412,0.0588,1
night,23050,1,0.0537,0.4463,0.0537,1
night,23060,1,0.038,0.462,0.038,1
night,23070,1,0.0191,0.4809,0.0191,1
night,23080,1,0.0275,0.4725,0.0275,1
night,23090,1,0.0878,0.4122,0.0878,1
night,23100,0,0.0707,0.4293,0.0707,1
night,23110,0,0.0638,0.4362,0.0638,1
night,23120,0,0.0158,0.4842,0.0158,1
night,23130,0,0.0248,0.4752,0.0248,1
night,23140,0,0.0428,0.4572,0.0428,1
night,23150,0,0.0389,0.4611,0.0389,1
night,23160,0,0.0518,0.4482,0.0518,1
night,23170,0,0.0279,0.4721,0.0279,1
night,23180,0,0.0201,0.4799,0.0201,1
night,23190,0,0.0178,0.4822,0.0178,1
night,23200,0,0.0208,0.4792,0.0208,1
night,23210,0,0.0272,0.4728,0.0272,1
night,23220,0,0.0369,0.4631,0.0369,1
night,23230,0,0.0484,0.4516,0.0484,1
night,23240,0,0.0707,0.4293,0.0707,1
night,23250,0,0.0296,0.4704,0.0296,1
night,23260,0,0.088,0.412,0.088,1
night,23270,0,0.0304,0.4696,0.0304,1
night,23280,0,0.0281,0.4719,0.0281,1
night,23290,0,0.0386,0.4614,0.0386,1
night,23300,1,0.0406,0.4594,0.0406,1
night,23310,1,0.0391,0.4609,0.0391,1
night,23320,0,0.0267,0.4733,0.0267,1
night,23330,0,0.0196,0.4804,0.0196,1
night,23340,0,0.0172,0.4828,0.0172,1
night,23350,0,0.0336,0.4664,0.0336,1
night,23360,0,0.0188,0.4812,0.0188,1
night,23370,0,0.0416,0.4584,0.0416,1
night,23380,0,0.0372,0.4628,0.0372,1
night,23390,0,0.0858,0.4142,0.0858,1
night,23400,0,0.0742,0.4258,0.0742,1
night,23410,0,0.0532,0.4468,0.0532,1
night,23420,0,0.059,0.441,0.059,1
night,23430,0,0.0403,0.4597,0.0403,1
night,23440,0,0.0568,0.4432,0.0568,1
night,23450,0,0.052,0.448,0.052,1
night,23460,1,0.0563,0.4437,0.0563,1
night,23470,1,0.0818,0.4182,0.0818,1
night,23480,1,0.0635,0.4365,0.0635,1
night,23490,1,0.0588,0.4412,0.0588,1
night,23500,1,0.0348,0.4652,0.0348,1
night,23510,1,0.0231,0.4769,0.0231,1
night,23520,1,0.0228,0.4772,0.0228,1
night,23530,1,0.0146,0.4854,0.0146,1
night,23540,1,0.0874,0.4126,0.0874,1
night,23550,1,0.0424,0.4576,0.0424,1
night,23560,1,0.0384,0.4616,0.0384,1
night,23570,1,0.0394,0.4606,0.0394,1
night,23580,1,0.0317,0.4683,0.0317,1
night,23590,0,0.044,0.456,0.044,1
night,23600,0,0.0438,0.4562,0.0438,1
night,23610,0,0.0428,0.4572,0.0428,1
night,23620,0,0.0429,0.4571,0.0429,1
night,23630,0,0.0431,0.4569,0.0431,1
night,23640,0,0.0415,0.4585,0.0415,1
night,23650,0,0.0417,0.4583,0.0417,1
night,23660,0,0.0417,0.4583,0.0417,1
night,23670,0,0.0417,0.4583,0.0417,1
night,23680,0,0.0417,0.4583,0.0417,1
night,23690,0,0.0417,0.4583,0.0417,1
night,23700,0,0.0417,0.4583,0.0417,1
night,23710,0,0.0417,0.4583,0.0417,1
night,23720,0,0.0417,0.4583,0.0417,1
night,23730,0,0.0417,0.4583,0.0417,1
night,23740,0,0.0417,0.4583,0.0417,1
night,23750,0,0.0417,0.4583,0.0417,1
night,23760,0,0.0417,0.4583,0.0417,1
night,23770,0,0.0417,0.4583,0.0417,1
night,23780,0,0.0417,0.4583,0.0417,1
night,23790,0,0.0417,0.4583,0.0417,1
night,23800,0,0.0417,0.4583,0.0417,1
night,23810,0,0.0394,0.4606,0.0394,1
night,23820,0,0.0494,0.4506,0.0494,1
night,23830,0,0.0481,0.4519,0.0481,1
night,23840,0,0.0285,0.4715,0.0285,1
night,23850,0,0.0622,0.4378,0.0622,1
night,23860,0,0.0741,0.4259,0.0741,1
night,23870,0,0.031,0.469,0.031,1
night,23880,0,0.0447,0.4553,0.0447,1
night,23890,0,0.0267,0.4733,0.0267,1
night,23900,0,0.0209,0.4791,0.0209,1
night,23910,0,0.0477,0.4523,0.0477,1
night,23920,0,0.0318,0.4682,0.0318,1
night,23930,0,0.0112,0.4888,0.0112,1
night,23940,0,0.0106,0.4894,0.0106,1
night,23950,0,0.0346,0.4654,0.0346,1
night,23960,0,0.0265,0.4735,0.0265,1
night,23970,0,0.0656,0.4344,0.0656,1
night,23980,0,0.0227,0.4773,0.0227,1
night,23990,0,0.0416,0.4584,0.0416,1
night,24000,0,0.0286,0.4714,0.0286,1
night,24010,0,0.0286,0.4714,0.0286,1
night,24020,1,0.0322,0.4678,0.0322,1
night,24030,1,0.0691,0.4309,0.0691,1
night,24040,0,0.0385,0.4615,0.0385,1
night,24050,0,0.0183,0.4817,0.0183,1
night,24060,0,0.025,0.475,0.025,1
night,24070,0,0.0263,0.4737,0.0263,1
night,24080,0,0.0259,0.4741,0.0259,1
night,24090,0,0.0257,0.4743,0.0257,1
night,24100,0,0.026,0.474,0.026,1
night,24110,0,0.0256,0.4744,0.0256,1
night,24120,0,0.0266,0.4734,0.0266,1
night,24130,0,0.0265,0.4735,0.0265,1
night,24140,0,0.0277,0.4723,0.0277,1
night,24150,0,0.0322,0.4678,0.0322,1
night,24160,0,0.0235,0.4765,0.0235,1
night,24170,0,0.029,0.471,0.029,1
night,24180,0,0.0285,0.4715,0.0285,1
night,24190,0,0.0277,0.4723,0.0277,1
night,24200,0,0.0267,0.4733,0.0267,1
night,24210,0,0.0325,0.4675,0.0325,1
night,24220,0,0.0283,0.4717,0.0283,1
night,24230,0,0.0286,0.4714,0.0286,1
night,24240,0,0.0288,0.4712,0.0288,1
night,24250,0,0.0287,0.4713,0.0287,1
night,24260,0,0.0242,0.4758,0.0242,1
night,24270,0,0.0255,0.4745,0.0255,1
night,24280,0,0.0356,0.4644,0.0356,1
night,24290,0,0.0599,0.4401,0.0599,1
night,24300,0,0.0333,0.4667,0.0333,1
night,24310,0,0.0271,0.4729,0.0271,1
night,24320,0,0.0327,0.4673,0.0327,1
night,24330,0,0.0393,0.4607,0.0393,1
night,24340,0,0.033,0.467,0.033,1
night,24350,0,0.036,0.464,0.036,1
night,24360,0,0.0432,0.4568,0.0432,1
night,24370,1,0.0792,0.4208,0.0792,1
night,24380,1,0.0518,0.4482,0.0518,1
night,24390,1,0.0615,0.4385,0.0615,1
night,24400,1,0.0583,0.4417,0.0583,1
night,24410,1,0.0508,0.4492,0.0508,1
night,24420,1,0.0366,0.4634,0.0366,1
night,24430,1,0.0376,0.4624,0.0376,1
night,24440,1,0.0358,0.4642,0.0358,1
night,24450,0,0.0455,0.4545,0.0455,1
night,24460,0,0.0338,0.4662,0.0338,1
night,24470,0,0.0201,0.4799,0.0201,1
night,24480,0,0.0286,0.4714,0.0286,1
night,24490,1,0.0241,0.4759,0.0241,1
night,24500,1,0.0206,0.4794,0.0206,1
night,24510,1,0.026,0.474,0.026,1
night,24520,1,0.0227,0.4773,0.0227,1
night,24530,1,0.0268,0.4732,0.0268,1
night,24540,1,0.0298,0.4702,0.0298,1
night,24550,0,0.0175,0.4825,0.0175,1
night,24560,0,0.0302,0.4698,0.0302,1
night,24570,0,0.0516,0.4484,0.0516,1
night,24580,0,0.019,0.481,0.019,1
night,24590,0,0.0163,0.4837,0.0163,1
night,24600,0,0.0192,0.4808,0.0192,1
night,24610,0,0.027,0.473,0.027,1
night,24620,0,0.0334,0.4666,0.0334,1
night,24630,0,0.0247,0.4753,0.0247,1
night,24640,0,0.0288,0.4712,0.0288,1
night,24650,0,0.0281,0.4719,0.0281,1
night,24660,0,0.0288,0.4712,0.0288,1
night,24670,0,0.0288,0.4712,0.0288,1
night,24680,0,0.0288,0.4712,0.0288,1
night,24690,0,0.0288,0.4712,0.0288,1
night,24700,0,0.0288,0.4712,0.0288,1
night,24710,0,0.0288,0.4712,0.0288,1
night,24720,0,0.0288,0.4712,0.0288,1
night,24730,0,0.03,0.47,0.03,1
night,24740,0,0.0338,0.4662,0.0338,1
night,24750,0,0.0322,0.4678,0.0322,1
night,24760,0,0.0278,0.4722,0.0278,1
night,24770,0,0.0156,0.4844,0.0156,1
night,24780,0,0.0168,0.4832,0.0168,1
night,24790,0,0.0275,0.4725,0.0275,1
night,24800,0,0.0215,0.4785,0.0215,1
night,24810,0,0.0245,0.4755,0.0245,1
night,24820,0,0.0245,0.4755,0.0245,1
night,24830,0,0.0245,0.4755,0.0245,1
night,24840,0,0.0245,0.4755,0.0245,1
